,animal_type,breed,color,age_upon_outcome,sex_upon_outcome,year,month,day,hour
11238,0,,58.0,180,1.0,2017,5,19,934
11239,0,2.0,12.0,60,1.0,2017,3,13,1129
11240,1,4.0,2.0,28,4.0,2015,6,29,835
11241,0,17.0,112.0,365,2.0,2014,3,2,719
11242,1,4.0,12.0,90,4.0,2017,8,7,1028
11243,1,4.0,12.0,365,1.0,2014,7,26,947
11244,1,4.0,15.0,120,2.0,2017,8,11,814
11245,1,4.0,16.0,60,2.0,2015,9,6,751
11246,1,4.0,30.0,14,3.0,2016,4,27,896
11247,0,326.0,86.0,1460,0.0,2017,8,19,710
11248,0,,32.0,2555,1.0,2015,4,26,833
11249,0,82.0,12.0,1095,2.0,2014,11,21,798
11250,1,4.0,117.0,730,1.0,2015,7,27,759
11251,0,2.0,5.0,365,0.0,2014,3,30,1117
11252,0,17.0,10.0,1095,1.0,2014,1,11,1146
11253,0,2.0,112.0,180,0.0,2015,5,4,1083
11254,0,53.0,12.0,730,0.0,2017,6,21,1167
11255,0,10.0,2.0,1095,0.0,2017,5,27,926
11256,0,17.0,6.0,2920,1.0,2017,5,23,448
11257,1,4.0,91.0,120,2.0,2015,10,26,540
11258,1,305.0,3.0,2920,0.0,2017,3,31,849
11259,0,732.0,21.0,90,1.0,2014,6,16,1162
11260,1,21.0,52.0,30,2.0,2014,6,13,1009
11261,0,2.0,5.0,1095,1.0,2017,9,11,1047
11262,1,4.0,64.0,30,0.0,2017,4,23,1020
11263,0,129.0,10.0,300,0.0,2015,2,12,1109
11264,0,66.0,28.0,730,0.0,2015,7,6,949
11265,1,4.0,5.0,2190,0.0,2017,4,3,1112
11266,0,10.0,10.0,365,0.0,2014,11,5,958
11267,0,32.0,2.0,730,1.0,2016,1,16,901
11268,1,4.0,12.0,300,3.0,2015,6,25,540
11269,1,4.0,9.0,365,1.0,2017,12,31,998
11270,0,10.0,0.0,365,0.0,2017,11,19,708
11271,2,7.0,6.0,365,3.0,2014,8,16,524
11272,0,317.0,14.0,730,0.0,2014,8,21,861
11273,0,10.0,2.0,730,1.0,2014,12,22,970
11274,0,408.0,0.0,365,0.0,2014,3,4,737
11275,0,5.0,89.0,730,1.0,2014,1,10,1103
11276,3,68.0,318.0,365,4.0,2016,3,8,1084
11277,0,10.0,2.0,730,1.0,2016,7,30,942
11278,1,4.0,17.0,365,2.0,2014,7,4,540
11279,0,93.0,24.0,730,0.0,2015,7,1,1087
11280,1,21.0,37.0,60,1.0,2015,11,10,874
11281,0,17.0,10.0,365,0.0,2016,6,12,1050
11282,1,21.0,71.0,1460,0.0,2016,11,22,0
11283,0,487.0,8.0,2190,0.0,2017,4,15,811
11284,1,4.0,7.0,7300,2.0,2014,11,25,964
11285,1,4.0,15.0,60,1.0,2014,6,25,1044
11286,1,4.0,54.0,150,2.0,2017,9,15,1162
11287,0,134.0,18.0,180,1.0,2016,5,14,831
11288,0,153.0,89.0,2920,4.0,2014,4,18,686
11289,2,7.0,47.0,365,3.0,2014,3,5,937
11290,1,4.0,3.0,60,0.0,2016,1,25,849
11291,1,4.0,52.0,365,1.0,2016,9,22,961
11292,0,,10.0,365,0.0,2015,6,23,1034
11293,1,21.0,3.0,30,2.0,2014,11,17,924
11294,1,4.0,12.0,14,3.0,2016,11,11,999
11295,0,2.0,23.0,2,2.0,2014,5,31,682
11296,1,4.0,15.0,730,2.0,2017,5,3,686
11297,0,94.0,21.0,30,0.0,2013,11,28,562
11298,0,150.0,85.0,3285,1.0,2015,1,26,781
11299,0,614.0,24.0,365,1.0,2015,6,26,840
11300,0,17.0,8.0,90,0.0,2015,4,12,834
11301,1,4.0,7.0,60,1.0,2017,8,7,1123
11302,0,32.0,53.0,60,1.0,2017,11,15,1002
11303,0,2.0,356.0,60,1.0,2013,11,15,673
11304,1,4.0,15.0,60,4.0,2016,8,17,0
11305,1,21.0,17.0,21,3.0,2016,8,19,988
11306,0,10.0,22.0,1460,0.0,2014,9,7,962
11307,0,134.0,10.0,60,2.0,2014,7,11,957
11308,0,,8.0,730,1.0,2017,7,26,821
11309,1,4.0,3.0,21,2.0,2014,6,18,855
11310,1,4.0,17.0,365,1.0,2014,1,23,986
11311,1,4.0,52.0,3650,1.0,2014,12,22,1085
11312,1,21.0,5.0,1460,3.0,2015,5,22,540
11313,1,4.0,91.0,365,1.0,2013,12,2,1120
11314,0,10.0,21.0,1095,1.0,2013,10,14,1091
11315,0,17.0,5.0,3285,1.0,2014,11,16,753
11316,0,5.0,102.0,365,0.0,2016,7,14,898
11317,0,2.0,112.0,1095,1.0,2014,4,9,968
11318,1,4.0,7.0,90,1.0,2016,5,13,891
11319,0,24.0,45.0,730,1.0,2014,10,12,1108
11320,1,4.0,57.0,14,4.0,2017,4,21,833
11321,0,10.0,43.0,1460,0.0,2016,3,2,0
11322,0,24.0,1.0,2190,0.0,2015,11,27,1117
11323,1,4.0,105.0,90,0.0,2014,7,12,1201
11324,1,4.0,96.0,60,1.0,2016,7,18,1105
11325,0,171.0,5.0,1825,1.0,2015,10,31,677
11326,0,93.0,2.0,60,1.0,2016,9,13,822
11327,2,367.0,333.0,365,3.0,2014,3,21,703
11328,1,4.0,3.0,210,2.0,2013,12,9,969
11329,0,78.0,4.0,1095,1.0,2017,8,7,829
11330,0,2.0,12.0,365,1.0,2014,5,4,1052
11331,1,4.0,12.0,150,1.0,2013,12,17,733
11332,0,32.0,5.0,365,0.0,2015,7,12,745
11333,1,4.0,48.0,730,0.0,2014,4,10,733
11334,0,329.0,9.0,365,1.0,2013,10,16,1043
11335,0,428.0,5.0,4745,0.0,2017,1,13,848
11336,0,13.0,9.0,270,0.0,2016,10,8,873
11337,1,4.0,7.0,90,1.0,2017,8,12,964
11338,0,37.0,11.0,1460,0.0,2014,11,10,1084
11339,0,,0.0,180,2.0,2015,6,23,723
11340,1,21.0,22.0,21,4.0,2014,9,6,728
11341,2,29.0,86.0,365,3.0,2016,2,17,570
11342,0,373.0,11.0,2555,1.0,2017,12,7,692
11343,0,2.0,12.0,60,1.0,2016,8,12,1112
11344,1,38.0,128.0,365,0.0,2015,8,15,923
11345,0,57.0,2.0,1095,1.0,2015,2,7,1038
11346,1,4.0,7.0,365,2.0,2015,7,17,540
11347,0,60.0,4.0,1460,0.0,2014,2,4,1063
11348,2,124.0,18.0,365,2.0,2014,4,28,1151
11349,1,4.0,88.0,60,1.0,2017,6,21,513
11350,1,4.0,30.0,30,4.0,2016,10,20,834
11351,1,4.0,73.0,3,3.0,2016,4,13,1134
11352,0,10.0,10.0,1460,0.0,2017,11,8,929
11353,1,38.0,38.0,730,1.0,2015,2,5,1146
11354,1,4.0,3.0,60,0.0,2015,11,6,1127
11355,1,21.0,12.0,60,1.0,2016,9,2,1129
11356,2,40.0,6.0,180,3.0,2015,9,11,558
11357,0,49.0,132.0,2555,1.0,2017,3,25,1049
11358,1,4.0,91.0,180,1.0,2016,11,5,790
11359,0,5.0,47.0,2920,0.0,2014,12,4,1053
11360,0,17.0,125.0,180,1.0,2017,11,12,950
11361,0,17.0,32.0,30,4.0,2013,10,12,904
11362,1,4.0,3.0,30,4.0,2017,9,24,789
11363,0,94.0,46.0,365,0.0,2014,9,21,1101
11364,1,4.0,73.0,365,4.0,2016,10,25,540
11365,1,4.0,52.0,60,1.0,2014,11,19,1038
11366,0,862.0,46.0,1460,2.0,2015,5,19,994
11367,1,4.0,12.0,14,4.0,2015,7,30,1099
11368,0,17.0,18.0,365,4.0,2014,6,6,973
11369,1,4.0,3.0,1,4.0,2014,6,7,1117
11370,0,149.0,5.0,4015,1.0,2017,8,13,1163
11371,0,2.0,5.0,730,0.0,2016,8,9,725
11372,2,40.0,2.0,730,0.0,2016,10,23,1354
11373,1,4.0,3.0,60,0.0,2017,7,11,1074
11374,1,38.0,33.0,4380,1.0,2016,9,19,700
11375,0,149.0,14.0,1460,0.0,2015,4,12,1001
11376,0,41.0,42.0,180,1.0,2016,7,2,842
11377,2,33.0,6.0,28,3.0,2015,10,15,477
11378,0,2.0,1.0,730,0.0,2014,8,30,702
11379,0,5.0,8.0,1460,0.0,2015,10,27,874
11380,1,4.0,57.0,14,2.0,2016,5,21,682
11381,0,10.0,22.0,1825,0.0,2014,10,4,707
11382,1,4.0,16.0,60,0.0,2016,4,24,1045
11383,0,885.0,5.0,60,1.0,2014,8,17,1080
11384,0,8.0,208.0,730,1.0,2015,5,31,883
11385,0,97.0,24.0,2190,0.0,2016,6,29,1139
11386,1,4.0,52.0,365,1.0,2014,6,29,880
11387,0,2.0,10.0,1095,0.0,2016,3,19,764
11388,2,33.0,4.0,365,3.0,2015,4,27,718
11389,1,4.0,52.0,365,2.0,2014,11,5,540
11390,1,51.0,9.0,30,2.0,2015,6,27,725
11391,1,4.0,12.0,730,3.0,2014,6,21,540
11392,1,4.0,48.0,30,2.0,2014,6,12,934
11393,1,4.0,3.0,730,0.0,2014,6,28,835
11394,0,293.0,9.0,730,0.0,2017,12,20,1041
11395,1,4.0,17.0,2555,1.0,2016,3,4,1174
11396,1,4.0,16.0,365,3.0,2017,10,5,0
11397,0,105.0,10.0,3285,0.0,2017,11,1,1135
11398,1,4.0,2.0,90,0.0,2016,12,9,1063
11399,1,4.0,5.0,60,0.0,2014,6,1,893
11400,1,4.0,7.0,1095,0.0,2017,6,9,773
11401,0,25.0,12.0,3650,0.0,2015,11,23,796
11402,1,4.0,5.0,60,0.0,2013,10,5,1138
11403,1,4.0,96.0,365,2.0,2014,3,26,960
11404,0,128.0,12.0,730,0.0,2014,8,27,875
11405,0,17.0,4.0,2920,0.0,2016,10,26,686
11406,1,4.0,7.0,30,2.0,2015,7,3,730
11407,0,14.0,5.0,210,1.0,2014,12,16,807
11408,0,2.0,112.0,1460,0.0,2013,11,2,996
11409,0,,12.0,365,1.0,2016,10,14,782
11410,1,4.0,5.0,730,1.0,2016,5,7,1130
11411,0,251.0,12.0,2920,1.0,2015,8,27,687
11412,1,4.0,12.0,6,3.0,2016,10,26,896
11413,0,386.0,18.0,60,1.0,2016,6,4,0
11414,0,880.0,5.0,30,1.0,2014,12,24,527
11415,0,134.0,10.0,210,0.0,2015,6,29,1100
11416,1,4.0,7.0,1095,1.0,2014,2,19,890
11417,3,220.0,9.0,365,3.0,2016,10,17,850
11418,0,252.0,5.0,365,2.0,2014,5,9,791
11419,1,4.0,16.0,30,4.0,2017,7,22,620
11420,0,49.0,8.0,3650,3.0,2017,11,22,718
11421,1,4.0,15.0,21,3.0,2015,5,17,962
11422,0,10.0,,2190,0.0,2014,12,12,990
11423,1,4.0,5.0,1095,4.0,2016,12,15,834
11424,1,4.0,16.0,90,0.0,2014,4,15,727
11425,1,38.0,152.0,1825,1.0,2017,3,29,1085
11426,0,9.0,9.0,365,0.0,2014,9,26,1103
11427,1,4.0,48.0,730,1.0,2013,10,27,946
11428,1,4.0,7.0,28,4.0,2017,5,16,848
11429,1,4.0,17.0,730,0.0,2015,7,20,900
11430,1,38.0,60.0,1095,1.0,2015,7,6,643
11431,1,106.0,69.0,60,0.0,2014,6,1,986
11432,0,204.0,8.0,1460,0.0,2016,8,21,895
11433,0,208.0,14.0,2555,0.0,2014,7,4,912
11434,0,10.0,11.0,270,0.0,2016,5,11,950
11435,0,129.0,112.0,2920,1.0,2017,9,30,744
11436,1,4.0,7.0,120,0.0,2017,10,30,1116
11437,1,47.0,12.0,365,1.0,2017,9,27,0
11438,1,4.0,64.0,730,3.0,2015,10,12,0
11439,1,4.0,96.0,90,2.0,2017,12,1,867
11440,0,10.0,5.0,2920,1.0,2013,10,15,871
11441,1,4.0,3.0,365,1.0,2016,8,14,0
11442,0,437.0,5.0,365,1.0,2017,9,12,880
11443,0,57.0,192.0,730,2.0,2014,1,19,965
11444,0,19.0,32.0,5475,1.0,2017,5,22,540
11445,1,38.0,69.0,365,1.0,2017,5,26,595
11446,0,163.0,11.0,3285,0.0,2016,10,31,878
11447,0,17.0,18.0,60,0.0,2017,7,16,706
11448,1,4.0,12.0,3,3.0,2016,3,18,629
11449,1,4.0,265.0,30,2.0,2016,6,3,728
11450,0,88.0,0.0,6570,0.0,2017,7,24,1026
11451,0,2.0,79.0,60,0.0,2015,12,21,809
11452,0,186.0,5.0,365,0.0,2014,4,19,1111
11453,0,5.0,8.0,180,0.0,2014,8,22,1113
11454,0,111.0,80.0,2920,2.0,2015,2,21,759
11455,1,21.0,15.0,150,2.0,2016,11,19,540
11456,0,2.0,12.0,270,0.0,2014,1,16,1069
11457,1,4.0,30.0,90,0.0,2014,8,29,802
11458,0,10.0,21.0,90,2.0,2014,5,16,1172
11459,0,93.0,2.0,730,1.0,2015,2,9,1031
11460,0,2.0,112.0,2555,0.0,2016,5,31,697
11461,1,4.0,15.0,365,2.0,2017,1,7,540
11462,0,17.0,10.0,730,2.0,2014,7,1,740
11463,0,10.0,22.0,1095,1.0,2017,10,28,1134
11464,1,4.0,52.0,28,2.0,2015,6,14,875
11465,2,29.0,97.0,365,3.0,2014,4,7,858
11466,0,50.0,,180,0.0,2014,12,15,994
11467,0,17.0,45.0,6205,1.0,2014,7,7,782
11468,0,17.0,9.0,3650,0.0,2016,9,23,1030
11469,0,139.0,6.0,2190,1.0,2017,9,27,1097
11470,0,10.0,17.0,730,1.0,2015,6,1,826
11471,1,4.0,5.0,90,4.0,2015,12,25,857
11472,1,4.0,12.0,2190,1.0,2015,1,24,986
11473,1,4.0,52.0,60,1.0,2017,11,7,1067
11474,0,,2.0,1460,1.0,2015,1,17,1119
11475,0,10.0,21.0,2920,2.0,2016,12,5,712
11476,1,51.0,51.0,1460,0.0,2014,1,17,1099
11477,0,5.0,47.0,60,0.0,2014,9,24,941
11478,0,3.0,0.0,60,0.0,2016,10,5,1095
11479,0,2.0,10.0,1825,0.0,2017,10,3,926
11480,0,10.0,22.0,30,1.0,2016,3,24,961
11481,0,149.0,5.0,365,0.0,2016,4,5,919
11482,0,24.0,86.0,2190,1.0,2016,3,8,714
11483,1,4.0,48.0,150,2.0,2014,8,31,540
11484,0,343.0,112.0,2555,1.0,2013,12,21,957
11485,1,4.0,2.0,365,0.0,2015,12,21,1179
11486,1,4.0,5.0,365,4.0,2015,3,1,868
11487,1,4.0,17.0,60,2.0,2017,7,22,854
11488,0,2.0,112.0,2920,4.0,2016,9,21,779
11489,1,4.0,7.0,60,0.0,2014,11,30,839
11490,2,937.0,12.0,90,4.0,2017,9,17,946
11491,1,4.0,5.0,365,2.0,2014,7,12,540
11492,0,17.0,1.0,2190,1.0,2017,3,12,1087
11493,0,2.0,12.0,4015,0.0,2018,1,26,1037
11494,0,10.0,24.0,365,4.0,2014,8,11,833
11495,0,5.0,34.0,2555,0.0,2015,9,29,1034
11496,0,5.0,47.0,1095,0.0,2014,12,30,1063
11497,1,4.0,9.0,365,3.0,2014,3,28,620
11498,0,17.0,18.0,730,0.0,2017,11,22,875
11499,1,4.0,7.0,60,0.0,2016,10,24,1076
11500,0,1109.0,45.0,1095,1.0,2014,7,18,865
11501,2,7.0,6.0,180,3.0,2014,11,25,476
11502,1,184.0,3.0,90,1.0,2014,6,18,1101
11503,0,10.0,21.0,365,2.0,2017,9,17,1088
11504,2,7.0,6.0,365,3.0,2016,9,15,708
11505,0,19.0,18.0,1095,0.0,2014,9,4,1199
11506,1,4.0,12.0,60,1.0,2015,7,22,1140
11507,0,10.0,6.0,60,1.0,2016,6,5,1094
11508,1,4.0,73.0,120,0.0,2014,9,14,774
11509,0,1694.0,9.0,1095,1.0,2017,11,16,1005
11510,0,10.0,90.0,730,1.0,2015,11,16,1068
11511,0,10.0,21.0,300,0.0,2014,7,26,1076
11512,0,17.0,10.0,365,1.0,2018,1,22,1119
11513,0,2.0,47.0,60,0.0,2015,7,5,1109
11514,0,10.0,268.0,365,1.0,2015,10,14,963
11515,0,10.0,28.0,2920,4.0,2017,2,3,901
11516,1,4.0,48.0,180,1.0,2017,6,9,1109
11517,2,735.0,6.0,365,3.0,2015,7,15,807
11518,0,195.0,5.0,365,1.0,2016,10,7,1108
11519,1,4.0,36.0,90,1.0,2017,7,2,881
11520,1,4.0,73.0,60,0.0,2017,2,12,1085
11521,0,129.0,62.0,730,4.0,2016,11,30,1022
11522,1,4.0,7.0,2,4.0,2016,4,19,1052
11523,1,4.0,12.0,90,1.0,2015,8,20,851
11524,2,7.0,6.0,365,3.0,2017,3,16,543
11525,1,21.0,30.0,210,1.0,2016,9,12,831
11526,0,35.0,9.0,730,2.0,2017,12,20,799
11527,0,1451.0,14.0,60,1.0,2016,5,28,1055
11528,1,4.0,2.0,21,2.0,2017,7,5,875
11529,1,4.0,5.0,2555,0.0,2017,1,22,724
11530,0,263.0,19.0,1095,0.0,2016,8,15,822
11531,1,4.0,3.0,60,0.0,2015,7,27,1074
11532,1,4.0,17.0,60,1.0,2013,10,2,1062
11533,0,225.0,5.0,300,0.0,2017,5,10,775
11534,1,21.0,3.0,60,1.0,2014,7,27,908
11535,1,51.0,30.0,120,0.0,2017,8,28,1350
11536,0,49.0,47.0,1095,4.0,2015,4,24,935
11537,0,17.0,18.0,6570,1.0,2017,10,23,692
11538,1,4.0,52.0,365,2.0,2017,10,13,1149
11539,1,4.0,5.0,90,1.0,2016,5,6,0
11540,0,435.0,0.0,365,0.0,2017,3,6,1006
11541,0,17.0,18.0,2190,0.0,2015,4,16,758
11542,0,10.0,6.0,730,4.0,2014,6,2,770
11543,1,51.0,17.0,730,1.0,2015,2,15,656
11544,1,4.0,3.0,365,3.0,2017,10,27,1185
11545,1,4.0,15.0,1095,1.0,2016,4,6,0
11546,1,107.0,7.0,7,4.0,2017,9,20,886
11547,2,698.0,2.0,365,0.0,2017,8,31,754
11548,0,10.0,21.0,180,0.0,2014,4,6,1086
11549,1,4.0,5.0,60,4.0,2014,5,20,1049
11550,0,57.0,80.0,3285,2.0,2015,6,6,1116
11551,0,95.0,12.0,3285,4.0,2014,3,20,666
11552,0,749.0,12.0,730,1.0,2013,11,23,756
11553,0,2.0,12.0,730,1.0,2014,2,20,1048
11554,2,152.0,47.0,28,3.0,2015,7,26,894
11555,1,4.0,12.0,365,0.0,2015,3,17,1076
11556,0,487.0,32.0,2555,0.0,2014,5,16,759
11557,0,2.0,80.0,60,0.0,2015,8,28,794
11558,0,37.0,9.0,1460,1.0,2014,4,13,855
11559,1,4.0,36.0,60,1.0,2016,6,23,640
11560,0,130.0,58.0,30,4.0,2015,12,8,972
11561,0,132.0,11.0,1825,2.0,2017,12,14,742
11562,1,305.0,3.0,1825,0.0,2017,7,7,665
11563,0,218.0,18.0,60,1.0,2014,2,24,1118
11564,1,4.0,3.0,7,3.0,2014,6,28,814
11565,1,4.0,12.0,210,0.0,2016,3,12,755
11566,1,4.0,12.0,90,4.0,2014,12,5,540
11567,0,17.0,10.0,150,1.0,2016,2,22,1064
11568,0,17.0,2.0,1095,2.0,2015,9,9,504
11569,1,4.0,48.0,60,0.0,2016,6,28,950
11570,0,129.0,50.0,730,2.0,2015,3,1,801
11571,0,37.0,10.0,60,0.0,2017,6,6,718
11572,0,329.0,28.0,730,1.0,2015,1,9,1109
11573,0,205.0,28.0,730,0.0,2016,1,12,1116
11574,0,3.0,80.0,4380,1.0,2015,5,1,902
11575,0,10.0,143.0,365,2.0,2017,11,19,869
11576,0,10.0,5.0,365,0.0,2017,4,4,1113
11577,1,4.0,15.0,90,1.0,2013,11,10,1130
11578,1,4.0,16.0,60,1.0,2015,9,27,1053
11579,3,346.0,47.0,365,3.0,2016,11,22,653
11580,0,49.0,89.0,30,1.0,2015,6,24,843
11581,0,13.0,0.0,730,0.0,2017,11,10,805
11582,1,4.0,16.0,30,2.0,2015,5,7,771
11583,1,38.0,118.0,150,0.0,2014,8,2,1122
11584,1,4.0,9.0,2190,0.0,2017,11,8,816
11585,1,4.0,3.0,300,4.0,2017,7,6,1133
11586,1,51.0,121.0,28,4.0,2015,6,15,839
11587,1,21.0,3.0,180,1.0,2013,12,18,957
11588,1,4.0,17.0,28,4.0,2014,9,6,1053
11589,0,5.0,4.0,365,0.0,2014,10,14,1138
11590,0,,4.0,1825,3.0,2017,10,23,0
11591,1,4.0,22.0,90,1.0,2016,8,8,1095
11592,0,2.0,22.0,1095,4.0,2014,12,3,1084
11593,1,4.0,12.0,30,4.0,2015,9,21,958
11594,1,4.0,17.0,90,1.0,2015,1,8,540
11595,1,4.0,22.0,1095,2.0,2015,9,15,773
11596,1,4.0,5.0,120,4.0,2017,7,11,1145
11597,0,,24.0,1460,0.0,2015,7,13,943
11598,0,45.0,6.0,1095,0.0,2016,5,8,1073
11599,0,13.0,22.0,1460,0.0,2015,5,16,650
11600,1,406.0,6.0,2555,0.0,2016,3,1,997
11601,1,4.0,16.0,2920,2.0,2017,8,27,726
11602,0,5.0,47.0,150,2.0,2016,8,13,1130
11603,1,4.0,12.0,365,4.0,2015,9,24,540
11604,1,4.0,12.0,300,0.0,2016,6,28,890
11605,1,4.0,5.0,30,0.0,2014,7,13,1057
11606,0,2.0,14.0,60,0.0,2015,11,8,0
11607,1,4.0,22.0,4380,3.0,2017,4,7,899
11608,0,43.0,24.0,730,1.0,2016,7,22,901
11609,0,17.0,14.0,2190,0.0,2014,3,17,1037
11610,1,4.0,5.0,21,4.0,2014,4,17,1163
11611,1,4.0,88.0,60,0.0,2016,1,6,523
11612,1,4.0,16.0,3,3.0,2014,4,26,923
11613,1,4.0,3.0,60,0.0,2017,12,24,614
11614,0,186.0,5.0,300,4.0,2016,8,17,1113
11615,1,4.0,3.0,150,2.0,2016,8,14,0
11616,2,76.0,45.0,365,2.0,2014,6,18,603
11617,1,44.0,36.0,90,2.0,2014,7,8,718
11618,0,240.0,2.0,120,1.0,2017,4,11,1072
11619,1,4.0,168.0,60,1.0,2015,6,3,1135
11620,1,4.0,91.0,365,2.0,2014,6,4,1131
11621,1,4.0,73.0,60,0.0,2016,12,17,1141
11622,0,10.0,309.0,730,1.0,2016,9,8,947
11623,0,159.0,85.0,1095,0.0,2015,11,25,900
11624,1,4.0,5.0,60,0.0,2015,8,20,946
11625,0,938.0,14.0,3285,4.0,2016,3,24,958
11626,0,209.0,18.0,730,1.0,2017,1,30,707
11627,0,90.0,0.0,365,0.0,2014,3,6,1015
11628,1,51.0,3.0,2555,1.0,2017,6,2,960
11629,0,134.0,0.0,1095,1.0,2015,4,1,964
11630,0,,0.0,730,0.0,2015,3,30,1099
11631,0,,10.0,2920,1.0,2013,10,13,958
11632,1,21.0,30.0,180,3.0,2013,11,20,1072
11633,3,68.0,9.0,365,2.0,2016,1,12,1057
11634,0,707.0,11.0,1460,0.0,2016,12,20,786
11635,1,4.0,48.0,1,4.0,2014,6,15,1074
11636,1,4.0,48.0,1095,0.0,2017,4,12,1062
11637,1,21.0,7.0,730,3.0,2015,2,9,540
11638,0,2.0,12.0,365,0.0,2016,6,7,833
11639,0,77.0,14.0,2555,1.0,2016,5,1,830
11640,1,4.0,5.0,60,0.0,2015,10,30,935
11641,0,238.0,28.0,1825,0.0,2014,2,13,1016
11642,2,29.0,86.0,365,3.0,2014,3,30,885
11643,0,322.0,50.0,2190,1.0,2016,6,1,693
11644,0,69.0,34.0,365,1.0,2016,9,18,0
11645,0,10.0,21.0,730,0.0,2017,1,24,839
11646,1,4.0,22.0,730,0.0,2016,1,8,1125
11647,0,77.0,14.0,2190,1.0,2016,1,31,878
11648,1,44.0,99.0,365,4.0,2014,9,6,540
11649,0,441.0,21.0,1095,0.0,2017,5,6,1152
11650,1,4.0,12.0,90,4.0,2017,1,14,738
11651,0,32.0,28.0,60,1.0,2015,3,23,1064
11652,0,626.0,0.0,1460,0.0,2015,8,20,776
11653,2,7.0,6.0,365,3.0,2014,6,10,1020
11654,1,4.0,12.0,3650,0.0,2017,8,4,662
11655,1,4.0,12.0,30,4.0,2014,5,13,916
11656,1,4.0,52.0,2920,1.0,2016,1,9,683
11657,1,4.0,7.0,60,0.0,2015,3,11,1095
11658,2,7.0,6.0,1095,3.0,2016,2,26,573
11659,0,2.0,5.0,60,1.0,2017,1,27,1042
11660,0,2.0,5.0,60,0.0,2014,8,11,1110
11661,1,4.0,52.0,180,2.0,2016,3,29,1147
11662,0,8.0,14.0,60,1.0,2017,4,28,1068
11663,1,4.0,5.0,180,3.0,2014,4,10,874
11664,0,324.0,4.0,180,0.0,2016,8,31,820
11665,0,10.0,22.0,1095,1.0,2016,10,9,998
11666,0,32.0,2.0,3650,4.0,2015,9,20,961
11667,1,4.0,7.0,21,2.0,2014,9,29,873
11668,0,213.0,5.0,90,1.0,2016,6,5,1044
11669,1,4.0,5.0,30,4.0,2014,9,29,1089
11670,0,41.0,5.0,150,2.0,2015,11,25,729
11671,1,44.0,48.0,365,0.0,2015,8,30,1019
11672,0,41.0,5.0,365,1.0,2015,5,23,818
11673,0,10.0,32.0,730,1.0,2015,12,28,915
11674,1,4.0,7.0,60,0.0,2017,7,19,842
11675,1,44.0,5.0,30,3.0,2015,6,6,792
11676,1,4.0,9.0,60,0.0,2015,6,9,1058
11677,1,21.0,22.0,60,4.0,2015,11,5,909
11678,0,739.0,199.0,240,0.0,2017,10,17,0
11679,0,46.0,163.0,300,4.0,2016,11,6,790
11680,1,4.0,51.0,90,2.0,2017,10,3,822
11681,0,620.0,5.0,365,0.0,2014,10,23,1055
11682,0,5.0,47.0,60,1.0,2013,11,30,1057
11683,0,88.0,55.0,1095,0.0,2013,10,13,845
11684,1,106.0,157.0,90,1.0,2014,10,19,1072
11685,1,21.0,5.0,730,0.0,2016,10,28,1157
11686,1,106.0,33.0,1095,0.0,2016,3,31,923
11687,1,4.0,15.0,30,2.0,2015,6,5,865
11688,0,2.0,1.0,30,4.0,2017,8,8,1009
11689,0,182.0,9.0,2920,1.0,2014,2,24,887
11690,0,10.0,46.0,730,0.0,2017,5,27,1081
11691,0,37.0,14.0,60,0.0,2015,9,11,1003
11692,0,3.0,32.0,2920,0.0,2016,1,23,995
11693,2,335.0,6.0,365,3.0,2017,5,6,1083
11694,0,17.0,11.0,730,0.0,2014,4,27,1058
11695,0,382.0,32.0,4380,1.0,2016,4,29,579
11696,0,10.0,22.0,1095,4.0,2014,7,29,1015
11697,1,4.0,91.0,2555,1.0,2016,11,8,956
11698,1,4.0,12.0,90,0.0,2016,6,30,1114
11699,0,653.0,9.0,730,4.0,2017,11,10,876
11700,2,1420.0,,7,3.0,2016,11,10,682
11701,0,727.0,79.0,1825,1.0,2014,9,7,914
11702,1,38.0,,60,0.0,2016,12,5,1107
11703,2,33.0,4.0,28,3.0,2015,4,24,479
11704,0,114.0,6.0,730,1.0,2015,11,30,0
11705,1,4.0,3.0,7,2.0,2014,7,20,679
11706,0,330.0,8.0,365,1.0,2014,3,13,742
11707,1,4.0,3.0,21,2.0,2015,10,20,1036
11708,1,4.0,7.0,60,0.0,2017,7,29,1044
11709,0,3.0,18.0,1095,1.0,2015,1,23,737
11710,0,149.0,34.0,1095,0.0,2016,9,22,1137
11711,0,16.0,113.0,730,4.0,2015,11,27,846
11712,0,17.0,5.0,365,0.0,2016,5,14,1070
11713,0,17.0,11.0,2190,0.0,2016,10,23,0
11714,1,4.0,3.0,60,1.0,2016,9,21,1061
11715,0,488.0,89.0,330,1.0,2016,11,18,1003
11716,0,218.0,12.0,330,0.0,2014,3,29,1103
11717,0,10.0,21.0,730,1.0,2016,10,18,526
11718,1,38.0,60.0,2920,1.0,2017,5,12,867
11719,0,16.0,188.0,2190,1.0,2018,1,5,820
11720,1,4.0,105.0,21,4.0,2014,10,16,1110
11721,0,186.0,12.0,365,1.0,2016,11,27,1080
11722,0,208.0,14.0,2920,0.0,2016,5,3,919
11723,1,4.0,52.0,730,1.0,2014,12,4,752
11724,0,,4.0,60,0.0,2016,10,1,1034
11725,0,796.0,0.0,60,1.0,2016,6,9,1142
